X|Y|Z|Yaw|ImagePath|Classification|GridLabel|BooleanShow|Notes|Position|FlagColor
-3.6526355633248726|0.9193827505836936|1.411166487261653|-0.7470740079879761|images_2025_01_23_0/12325 run1/DJI_0644.JPG|negative|4080|1|This is a note.|1|#388E3C
-3.6526355633248726|2.308646163674154|1.2242793422192335|2.3961844444274902|images_2025_01_23_0/12325 run1/DJI_0645.JPG|negative|1320|1|This is a note.|2|#388E3C
-2.3538627029782457|2.97307649167394|1.3961331229656933|1.007457613945007|images_2025_01_23_0/12325 run1/DJI_0646.JPG|horizontal|21|1|This is a note.|3|#D32F2F
-0.3747802491167191|2.97307649167394|2.216714797541499|0.6576461791992188|images_2025_01_23_0/12325 run1/DJI_0647.JPG|vertical|53|1|This is a note.|4|#F57C00
2.779382411725089|2.97307649167394|1.4678043704479933|-0.06366016715765|images_2025_01_23_0/12325 run1/DJI_0648.JPG|diagonal|104|1|This is a note.|5|#F57C00
