X,Y,Z,Yaw,Timestamp
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
0.0,0.0,0.0,0.0,25/09/2024  12:17:12 pm
-0.0,0.0,0.1017467171041062,0.6262839436531067,2025-01-23 13:23:45
-0.1354767978191375,-0.0301798582077026,0.15429245085397258,0.6570141315460205,2025-01-23 13:23:45
-0.1071330606937408,0.0057984590530395,0.2071498945442726,0.6857824921607971,2025-01-23 13:23:45
-0.0167077332735061,0.0200097560882568,0.2526202216831734,0.7303014993667603,2025-01-23 13:23:45
0.0382072627544403,0.0285419225692749,0.2961428180424263,0.7567480206489563,2025-01-23 13:23:45
0.0180810987949371,0.0240683555603027,0.3400829449383309,0.7497974634170532,2025-01-23 13:23:45
0.024392694234848,-0.0406801700592041,0.383973689386039,0.6897194385528564,2025-01-23 13:23:46
0.0419717580080032,-0.0110621452331542,0.4346472337929299,0.6627601385116577,2025-01-23 13:23:46
0.0408835709095001,0.0103048086166381,0.4892247930256417,0.609029233455658,2025-01-23 13:23:46
0.0493855625391006,0.0299633741378784,0.5401793137280037,0.5925312042236328,2025-01-23 13:23:46
0.0623786970973014,0.0453283786773681,0.5952038779942086,0.5921669602394104,2025-01-23 13:23:46
0.0635155588388443,0.0544022321701049,0.6512780800549081,0.5562210083007812,2025-01-23 13:23:46
0.0659311115741729,0.0599793195724487,0.700065077850013,0.4888755083084106,2025-01-23 13:23:46
0.0684138089418411,0.0615999698638916,0.7466863408772042,0.4567561745643616,2025-01-23 13:23:46
0.0631657168269157,0.0648430585861206,0.8052391424862435,0.4368841648101806,2025-01-23 13:23:46
0.0562722459435462,0.0645848512649536,0.8588364735333016,0.4338807463645935,2025-01-23 13:23:46
0.0497000142931938,0.0618506669998168,0.9095805898396065,0.4440073072910309,2025-01-23 13:23:47
0.0426693558692932,0.0571244955062866,0.9608079806057503,0.4431756436824798,2025-01-23 13:23:47
0.0354901105165481,0.0509085655212402,1.0154147163120797,0.42726531624794,2025-01-23 13:23:47
0.0265361815690994,0.04817795753479,1.0683320775715401,0.4171343445777893,2025-01-23 13:23:47
0.017052337527275,0.0511029958724975,1.1180452123371651,0.4243436157703399,2025-01-23 13:23:47
0.005362644791603,0.053665280342102,1.168524505206733,0.3895237743854522,2025-01-23 13:23:47
-0.008408173918724,0.0596741437911987,1.2192943111149361,0.3080078363418579,2025-01-23 13:23:47
-0.0257588475942611,0.0675053596496582,1.259097220012336,0.1939458847045898,2025-01-23 13:23:47
-0.0414921641349792,0.078153371810913,1.2852133527485423,0.1434699892997741,2025-01-23 13:23:47
-0.0532070994377136,0.0926287174224853,1.2989330306736517,0.1360891610383987,2025-01-23 13:23:47
-0.0598091930150985,0.1069043278694152,1.3024684205738595,0.1352988332509994,2025-01-23 13:23:48
-0.071624755859375,0.1231566071510315,1.3032028690067818,0.1461089104413986,2025-01-23 13:23:48
-0.0777725279331207,0.1295883059501648,1.2957640901295233,0.1464856415987014,2025-01-23 13:23:48
-0.0964832603931427,0.1447975635528564,1.2859514966694405,0.167360782623291,2025-01-23 13:23:48
-0.1117100715637207,0.1519293785095214,1.2755256906239083,0.1705164164304733,2025-01-23 13:23:48
-0.1185078024864196,0.1585941314697265,1.2679770007816842,0.1998040527105331,2025-01-23 13:23:48
-0.1277490258216858,0.178245723247528,1.260816575595527,0.1760849952697754,2025-01-23 13:23:48
-0.141733318567276,0.1907328963279724,1.2557184711185982,0.1853969246149063,2025-01-23 13:23:48
-0.1604028642177581,0.2128180861473083,1.2450581804005196,0.1986352652311325,2025-01-23 13:23:48
-0.1570102274417877,0.2370585799217224,1.2336608186451485,0.1906130015850067,2025-01-23 13:23:48
-0.1780450940132141,0.2734467387199402,1.2252235427586131,0.1921484917402267,2025-01-23 13:23:49
-0.1714688241481781,0.3113248348236084,1.2153651729313424,0.1672427058219909,2025-01-23 13:23:49
-0.1838880777359008,0.3246442675590515,1.2102237954823065,0.1510156542062759,2025-01-23 13:23:49
-0.1815899312496185,0.3567529320716858,1.207205416270881,0.1218710467219352,2025-01-23 13:23:49
-0.2185654938220977,0.364777147769928,1.2060656562534857,0.1050766557455062,2025-01-23 13:23:49
-0.2146854102611541,0.3814181089401245,1.2005509153095772,0.0941178947687149,2025-01-23 13:23:49
-0.199637085199356,0.4030377864837646,1.1921274677006295,0.1550512313842773,2025-01-23 13:23:49
-0.163417100906372,0.4010933637619018,1.1867522016254952,0.2049654573202133,2025-01-23 13:23:49
-0.1623437404632568,0.4238588809967041,1.1835213914600897,0.2287410497665405,2025-01-23 13:23:49
-0.1632656455039978,0.4418967962265014,1.1801823392597726,0.2451356649398803,2025-01-23 13:23:49
-0.152107685804367,0.4430382847785949,1.1794633880344918,0.2461035698652267,2025-01-23 13:23:50
-0.1538821458816528,0.4663461446762085,1.1797534242359689,0.224629521369934,2025-01-23 13:23:50
-0.1676497459411621,0.4758026599884033,1.1822941318241647,0.2316570878028869,2025-01-23 13:23:50
-0.1465877294540405,0.4660276770591736,1.1868367210117865,0.2074332982301712,2025-01-23 13:23:50
-0.1439499855041504,0.46774822473526,1.1907489314762643,0.1931325197219848,2025-01-23 13:23:50
-0.1437425911426544,0.4776554703712463,1.1964933887211373,0.186154156923294,2025-01-23 13:23:50
-0.153453916311264,0.4650735259056091,1.2023030534473946,0.2164704203605651,2025-01-23 13:23:50
-0.1536059975624084,0.4583504796028137,1.2087000623432687,0.1952004879713058,2025-01-23 13:23:50
-0.144299179315567,0.443353533744812,1.212965013095527,0.2051671296358108,2025-01-23 13:23:50
-0.1487960517406463,0.4196630120277405,1.2177011981693795,0.216742143034935,2025-01-23 13:23:50
-0.1457229554653167,0.416160523891449,1.223275424548774,0.2060628533363342,2025-01-23 13:23:51
-0.1482611000537872,0.4070956110954284,1.2246571794239571,0.2294246554374694,2025-01-23 13:23:51
-0.1404716074466705,0.3933246731758117,1.2285003677097848,0.2876847982406616,2025-01-23 13:23:51
-0.1623367965221405,0.3979406952857971,1.2295240178791573,0.3275817334651947,2025-01-23 13:23:51
-0.160532921552658,0.401295006275177,1.2331656232563546,0.3088070452213287,2025-01-23 13:23:51
-0.1654141545295715,0.4044224619865417,1.234385134288459,0.2818402945995331,2025-01-23 13:23:51
-0.1638708412647247,0.4090558886528015,1.2354847207752755,0.263466477394104,2025-01-23 13:23:51
-0.1793401837348938,0.4135778546333313,1.2404066339222481,0.2671903371810913,2025-01-23 13:23:51
-0.2071429789066314,0.4097472429275512,1.2420576825825267,0.2855723798274994,2025-01-23 13:23:51
-0.2161701619625091,0.42368084192276,1.2409226909367135,0.3034948110580444,2025-01-23 13:23:51
-0.2153341770172119,0.4410561323165893,1.238807798930793,0.3028439581394195,2025-01-23 13:23:52
-0.2130844593048095,0.4337351322174072,1.2388089910236886,0.3175792098045349,2025-01-23 13:23:52
-0.2176602184772491,0.435732901096344,1.2389432206837225,0.3265798985958099,2025-01-23 13:23:52
-0.2224533557891845,0.4558436274528503,1.2378563895908883,0.336340993642807,2025-01-23 13:23:52
-0.2154515087604522,0.4808719754219055,1.2369234576908639,0.3545680642127991,2025-01-23 13:23:52
-0.2107042372226715,0.4910472631454468,1.2363244310108712,0.3320053517818451,2025-01-23 13:23:52
-0.2283864915370941,0.5148196816444397,1.2330181613651803,0.2907266616821289,2025-01-23 13:23:52
-0.2307400703430175,0.548153281211853,1.2281605020252755,0.2636537849903106,2025-01-23 13:23:52
-0.2314031422138214,0.5667760968208313,1.2254717364994576,0.2610242962837219,2025-01-23 13:23:52
-0.2293349504470825,0.581333339214325,1.2228182569233468,0.2946570813655853,2025-01-23 13:23:52
-0.2397642731666565,0.599565327167511,1.2206006065098336,0.3572079241275787,2025-01-23 13:23:53
-0.2306585609912872,0.6226419806480408,1.2195749297825387,0.3693722486495971,2025-01-23 13:23:53
-0.2377701997756958,0.6401815414428711,1.2186710849491647,0.3666831851005554,2025-01-23 13:23:53
-0.2251499593257904,0.6517629623413086,1.2205237165180733,0.3486859202384949,2025-01-23 13:23:53
-0.2324889004230499,0.6523321866989136,1.222205759593635,0.335688054561615,2025-01-23 13:23:53
-0.2411609590053558,0.6665224134922028,1.2232941404072335,0.3064910769462585,2025-01-23 13:23:53
-0.2420843839645385,0.6802999675273895,1.225072504588752,0.2864124774932861,2025-01-23 13:23:53
-0.2544331848621368,0.7088358402252197,1.2284265771595528,0.2392030358314514,2025-01-23 13:23:53
-0.2364635169506073,0.7352284789085388,1.2297967687336495,0.195309430360794,2025-01-23 13:23:53
-0.2406515479087829,0.7632723152637482,1.2297079578129342,0.1462131738662719,2025-01-23 13:23:53
-0.2324057221412658,0.787135899066925,1.227892877170234,0.1434571593999862,2025-01-23 13:23:54
-0.220647394657135,0.8287467360496521,1.226665021487861,0.1380686610937118,2025-01-23 13:23:54
-0.2135788202285766,0.8705753833055496,1.2262855783192208,0.0991792008280754,2025-01-23 13:23:54
-0.2037725448608398,0.9018323868513108,1.2279400840488963,0.0470243506133556,2025-01-23 13:23:54
-0.2025992572307586,0.942355677485466,1.2292395845142892,-0.002195642562583,2025-01-23 13:23:54
-0.2009141147136688,1.004585012793541,1.2290728107182076,-0.0515683703124523,2025-01-23 13:23:54
-0.1957702338695526,1.059753928333521,1.2274622932163766,-0.1254175007343292,2025-01-23 13:23:54
-0.1964090168476104,1.1137274596840143,1.2258181586948922,-0.1784862428903579,2025-01-23 13:23:54
-0.1735381782054901,1.1797084510326383,1.2235800042835763,-0.2511028051376343,2025-01-23 13:23:54
-0.1781396567821502,1.2366089075803757,1.219445349284797,-0.3466734588146209,2025-01-23 13:23:54
-0.173807293176651,1.3142665326595306,1.2184339776722481,-0.3633154332637787,2025-01-23 13:23:54
-0.177589863538742,1.3716738820075989,1.2181433454243233,-0.4142901301383972,2025-01-23 13:23:55
-0.1790365278720855,1.4408412873744965,1.2223179355351022,-0.4137356281280517,2025-01-23 13:23:55
-0.1791147589683532,1.503793567419052,1.2216045871464303,-0.4051653146743774,2025-01-23 13:23:55
-0.1756056547164917,1.5778154134750366,1.2225891366688302,-0.4036696255207062,2025-01-23 13:23:55
-0.1716656982898712,1.642291247844696,1.2205220475880196,-0.395704060792923,2025-01-23 13:23:55
-0.1715098917484283,1.708498239517212,1.2209371343342355,-0.3618682324886322,2025-01-23 13:23:55
-0.173617422580719,1.7756097316741943,1.2213020339695504,-0.3424041271209717,2025-01-23 13:23:55
-0.1746192872524261,1.8397612571716309,1.22122526318708,-0.3274712562561035,2025-01-23 13:23:55
-0.1778401434421539,1.9029755592346191,1.2201462999073556,-0.3121472597122192,2025-01-23 13:23:55
-0.1750532388687133,1.9509496092796328,1.2188088908878854,-0.3453087508678436,2025-01-23 13:23:56
-0.176927775144577,2.020877778530121,1.2195572868076852,-0.2772309184074402,2025-01-23 13:23:56
-0.1733504235744476,2.07088565826416,1.2199385181156686,-0.1712785810232162,2025-01-23 13:23:56
-0.1740810275077819,2.1259260177612305,1.2207922950474313,-0.1051463335752487,2025-01-23 13:23:56
-0.1749805510044098,2.172735452651977,1.219852687427192,-0.0530763790011405,2025-01-23 13:23:56
-0.1744470000267028,2.217495441436768,1.2185193315235665,-0.0219627823680639,2025-01-23 13:23:56
-0.1729545891284942,2.253342628479004,1.2200897947041087,0.0307514835149049,2025-01-23 13:23:56
-0.1617718636989593,2.282201647758484,1.2183929696766427,0.0390104725956916,2025-01-23 13:23:56
-0.1644742786884308,2.315362811088562,1.2155816570011666,0.0427454002201557,2025-01-23 13:23:56
-0.1673782765865326,2.33711314201355,1.2123320117680123,0.0557661615312099,2025-01-23 13:23:56
-0.1642694473266601,2.3626458644866943,1.2067610040394356,0.0573434717953205,2025-01-23 13:23:57
-0.1580276191234588,2.3822375535964966,1.2049839511601022,0.1063926666975021,2025-01-23 13:23:57
-0.1546577215194702,2.400104165077209,1.2003592267719796,0.1340498924255371,2025-01-23 13:23:57
-0.156141847372055,2.420640230178833,1.198662640163093,0.1084902361035347,2025-01-23 13:23:57
-0.1591437757015228,2.4348357915878296,1.197007776805549,0.0956963375210762,2025-01-23 13:23:57
-0.1607217788696289,2.442243218421936,1.1943272367207103,0.0821562930941581,2025-01-23 13:23:57
-0.1635242700576782,2.457887887954712,1.1951738610950997,0.0634540393948555,2025-01-23 13:23:57
-0.162998616695404,2.472856044769287,1.1956349626270821,0.0194900128990411,2025-01-23 13:23:57
-0.1640329957008361,2.4709702730178837,1.1949071899143746,0.0044470746070146,2025-01-23 13:23:57
-0.1739519536495208,2.469890832901001,1.1932501807896185,0.0629565119743347,2025-01-23 13:23:57
-0.1694267690181732,2.482650399208069,1.1926214709965277,0.104654960334301,2025-01-23 13:23:58
-0.1788387894630432,2.484666109085083,1.1917557731358102,0.1106398254632949,2025-01-23 13:23:58
-0.174261599779129,2.4829035997390747,1.190136553355842,0.1328462362289428,2025-01-23 13:23:58
-0.1884842216968536,2.487191677093506,1.1922538295475533,0.115613155066967,2025-01-23 13:23:58
-0.1851511597633361,2.476926803588867,1.192074777194648,0.0756964981555938,2025-01-23 13:23:58
-0.2044894099235534,2.4744940996170044,1.1913199439732125,0.0682357400655746,2025-01-23 13:23:58
-0.2064233422279358,2.478895425796509,1.192703486987739,0.0757443383336067,2025-01-23 13:23:58
-0.1996869444847107,2.474708080291748,1.192184926578193,0.0903863757848739,2025-01-23 13:23:58
-0.198765367269516,2.466892957687378,1.1928346172062445,0.0785245820879936,2025-01-23 13:23:58
-0.21054208278656,2.4682339429855347,1.1964648977009347,0.0906242430210113,2025-01-23 13:23:58
-0.2063997983932495,2.469208598136902,1.2004361167637398,0.0922457128763198,2025-01-23 13:23:59
-0.2056167125701904,2.473692536354065,1.2026454225269847,0.0983745828270912,2025-01-23 13:23:59
-0.2158072292804718,2.491181969642639,1.2026424422947457,0.1150361448526382,2025-01-23 13:23:59
-0.2062067985534668,2.5003291368484497,1.201478721210151,0.1437312513589859,2025-01-23 13:23:59
-0.2066191732883453,2.518007278442383,1.19655370862165,0.1218038871884346,2025-01-23 13:23:59
-0.1967805027961731,2.5648152828216557,1.1940798774448922,0.0830953866243362,2025-01-23 13:23:59
-0.1958786845207214,2.59294056892395,1.1926448360172799,0.0530932210385799,2025-01-23 13:23:59
-0.2002981007099151,2.628475785255432,1.1932647243229437,0.0513358488678932,2025-01-23 13:23:59
-0.1990126967430114,2.6655627489089966,1.1942291274754098,0.0488087609410285,2025-01-23 13:23:59
-0.1978960037231445,2.6876208782196045,1.1922063842503121,0.0693767517805099,2025-01-23 13:23:59
-0.1943894326686859,2.739784598350525,1.1953125014988473,0.0783652141690254,2025-01-23 13:23:59
-0.1973254680633545,2.776376485824585,1.200954319545417,0.0775553286075592,2025-01-23 13:24:00
-0.2013196647167205,2.8147425651550293,1.2022762313572457,0.0790113061666488,2025-01-23 13:24:00
-0.1975424885749817,2.863882541656494,1.2056189790455392,0.0900117382407188,2025-01-23 13:24:00
-0.1960375607013702,2.9007714986801147,1.2059105649677804,0.0806656405329704,2025-01-23 13:24:00
-0.2135779559612274,2.951887845993042,1.2077027574268868,0.0755088925361633,2025-01-23 13:24:00
-0.2179519236087799,2.9913885593414307,1.2052953258244088,0.0728312730789184,2025-01-23 13:24:00
