X,Y,Z,Yaw,Timestamp
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
-2.040158334203125,-1.644520371274195,0.0,0.0,25/09/2024  12:17:12 pm
